# (E [MeV])  (Flux [1/MeV/cm^2/s]
1.507500E+00  3.087879E+06
1.509200E+00  3.072485E+06
1.511000E+00  3.056985E+06
1.512700E+00  3.041486E+06
1.514500E+00  3.025880E+06
1.516200E+00  3.010222E+06
1.517900E+00  2.994510E+06
1.519700E+00  2.978746E+06
1.521400E+00  2.962770E+06
1.523100E+00  2.946371E+06
1.524900E+00  2.930131E+06
1.526600E+00  2.914102E+06
1.528300E+00  2.898021E+06
1.530100E+00  2.881886E+06
1.531800E+00  2.865699E+06
1.533500E+00  2.849406E+06
1.535300E+00  2.833060E+06
1.537000E+00  2.816660E+06
1.538700E+00  2.800050E+06
1.540500E+00  2.783069E+06
1.542200E+00  2.766194E+06
1.543900E+00  2.749478E+06
1.545700E+00  2.732761E+06
1.547400E+00  2.715992E+06
1.549100E+00  2.699170E+06
1.550900E+00  2.682294E+06
1.552600E+00  2.665314E+06
1.554400E+00  2.648227E+06
1.556100E+00  2.630982E+06
1.557800E+00  2.613313E+06
1.559600E+00  2.595750E+06
1.561300E+00  2.578452E+06
1.563000E+00  2.561048E+06
1.564800E+00  2.543644E+06
1.566500E+00  2.526134E+06
1.568200E+00  2.508518E+06
1.570000E+00  2.490849E+06
1.571700E+00  2.473128E+06
1.573400E+00  2.455248E+06
1.575200E+00  2.436838E+06
1.576900E+00  2.418535E+06
1.578600E+00  2.400496E+06
1.580400E+00  2.382457E+06
1.582100E+00  2.364260E+06
1.583800E+00  2.346062E+06
1.585600E+00  2.327706E+06
1.587300E+00  2.309350E+06
1.589000E+00  2.290887E+06
1.590800E+00  2.272214E+06
1.592500E+00  2.253064E+06
1.594300E+00  2.233967E+06
1.596000E+00  2.215135E+06
1.597700E+00  2.196302E+06
1.599500E+00  2.177364E+06
1.601200E+00  2.158373E+06
1.602900E+00  2.139223E+06
1.604700E+00  2.120020E+06
1.606400E+00  2.100712E+06
1.608100E+00  2.081245E+06
1.609900E+00  2.061196E+06
1.611600E+00  2.041199E+06
1.613300E+00  2.021521E+06
1.615100E+00  2.001789E+06
1.616800E+00  1.981951E+06
1.618500E+00  1.962008E+06
1.620300E+00  1.941959E+06
1.622000E+00  1.921857E+06
1.623700E+00  1.901596E+06
1.625500E+00  1.881230E+06
1.627200E+00  1.860123E+06
1.628900E+00  1.839068E+06
1.630700E+00  1.818385E+06
1.632400E+00  1.797648E+06
1.634100E+00  1.776752E+06
1.635900E+00  1.755751E+06
1.637600E+00  1.734591E+06
1.639400E+00  1.713378E+06
1.641100E+00  1.691954E+06
1.642800E+00  1.670423E+06
1.644600E+00  1.648100E+06
1.646300E+00  1.625882E+06
1.648000E+00  1.603928E+06
1.649800E+00  1.581869E+06
1.651500E+00  1.559651E+06
1.653200E+00  1.537380E+06
1.655000E+00  1.514844E+06
1.656700E+00  1.492256E+06
1.658400E+00  1.469403E+06
1.660200E+00  1.446445E+06
1.661900E+00  1.422534E+06
1.663600E+00  1.398676E+06
1.665400E+00  1.375136E+06
1.667100E+00  1.351542E+06
1.668800E+00  1.327578E+06
1.670600E+00  1.303562E+06
1.672300E+00  1.279228E+06
1.674000E+00  1.254841E+06
1.675800E+00  1.229978E+06
1.677500E+00  1.205062E+06
1.679300E+00  1.179035E+06
1.681000E+00  1.153008E+06
1.682700E+00  1.127193E+06
1.684500E+00  1.101325E+06
1.686200E+00  1.074928E+06
1.687900E+00  1.048531E+06
1.689700E+00  1.021499E+06
1.691400E+00  9.944671E+05
1.693100E+00  9.667475E+05
1.694900E+00  9.389750E+05
1.696600E+00  9.096684E+05
1.698300E+00  8.804147E+05
1.700100E+00  8.511081E+05
1.701800E+00  8.216957E+05
1.703500E+00  7.914369E+05
1.705300E+00  7.611252E+05
1.707000E+00  7.297555E+05
1.708700E+00  6.983329E+05
1.710500E+00  6.657465E+05
1.712200E+00  6.331601E+05
1.713900E+00  5.980874E+05
1.715700E+00  5.630147E+05
1.717400E+00  5.272543E+05
1.719200E+00  4.914463E+05
1.720900E+00  4.536863E+05
1.722600E+00  4.158998E+05
1.724400E+00  3.757170E+05
1.726100E+00  3.355341E+05
1.727800E+00  2.924629E+05
1.729600E+00  2.493759E+05
1.731300E+00  2.017553E+05
1.733000E+00  1.540236E+05
1.734800E+00  1.057259E+05
1.736500E+00  5.742824E+04
