# (E [MeV])  (Flux [1/MeV/cm^2/s]
1.426100E+01  4.605418E+02
1.428000E+01  4.582994E+02
1.429900E+01  4.559932E+02
1.431800E+01  4.537588E+02
1.433600E+01  4.515403E+02
1.435500E+01  4.493059E+02
1.437400E+01  4.470476E+02
1.439300E+01  4.447174E+02
1.441200E+01  4.424750E+02
1.443000E+01  4.402327E+02
1.444900E+01  4.379584E+02
1.446800E+01  4.356122E+02
1.448700E+01  4.333619E+02
1.450500E+01  4.311115E+02
1.452400E+01  4.288532E+02
1.454300E+01  4.265629E+02
1.456200E+01  4.242088E+02
1.458000E+01  4.219345E+02
1.459900E+01  4.196682E+02
1.461800E+01  4.173939E+02
1.463700E+01  4.151036E+02
1.465500E+01  4.127256E+02
1.467400E+01  4.104513E+02
1.469300E+01  4.081690E+02
1.471200E+01  4.058628E+02
1.473100E+01  4.034848E+02
1.474900E+01  4.011945E+02
1.476800E+01  3.989042E+02
1.478700E+01  3.966140E+02
1.480600E+01  3.942998E+02
1.482400E+01  3.919058E+02
1.484300E+01  3.896155E+02
1.486200E+01  3.873173E+02
1.488100E+01  3.849951E+02
1.489900E+01  3.825931E+02
1.491800E+01  3.802949E+02
1.493700E+01  3.779887E+02
1.495600E+01  3.756904E+02
1.497400E+01  3.733603E+02
1.499300E+01  3.709583E+02
1.501200E+01  3.686521E+02
1.503100E+01  3.663458E+02
1.505000E+01  3.640396E+02
1.506800E+01  3.617095E+02
1.508700E+01  3.592995E+02
1.510600E+01  3.569853E+02
1.512500E+01  3.546791E+02
1.514300E+01  3.523409E+02
1.516200E+01  3.499310E+02
1.518100E+01  3.476248E+02
1.520000E+01  3.453106E+02
1.521800E+01  3.429964E+02
1.523700E+01  3.406662E+02
1.525600E+01  3.382562E+02
1.527500E+01  3.359420E+02
1.529300E+01  3.336278E+02
1.531200E+01  3.313216E+02
1.533100E+01  3.289915E+02
1.535000E+01  3.265815E+02
1.536900E+01  3.242673E+02
1.538700E+01  3.219611E+02
1.540600E+01  3.196309E+02
1.542500E+01  3.172210E+02
1.544400E+01  3.149227E+02
1.546200E+01  3.126085E+02
1.548100E+01  3.103103E+02
1.550000E+01  3.079881E+02
1.551900E+01  3.055781E+02
1.553700E+01  3.032799E+02
1.555600E+01  3.009817E+02
1.557500E+01  2.986595E+02
1.559400E+01  2.962655E+02
1.561200E+01  2.939752E+02
1.563100E+01  2.916770E+02
1.565000E+01  2.893867E+02
1.566900E+01  2.870725E+02
1.568800E+01  2.846865E+02
1.570600E+01  2.824042E+02
1.572500E+01  2.801140E+02
1.574400E+01  2.778397E+02
1.576300E+01  2.755414E+02
1.578100E+01  2.731634E+02
1.580000E+01  2.708891E+02
1.581900E+01  2.686148E+02
1.583800E+01  2.663245E+02
1.585600E+01  2.639545E+02
1.587500E+01  2.616961E+02
1.589400E+01  2.594298E+02
1.591300E+01  2.571794E+02
1.593100E+01  2.549051E+02
1.595000E+01  2.525510E+02
1.596900E+01  2.503087E+02
1.598800E+01  2.480583E+02
1.600700E+01  2.458239E+02
1.602500E+01  2.435735E+02
1.604400E+01  2.412274E+02
1.606300E+01  2.390010E+02
1.608200E+01  2.367746E+02
1.610000E+01  2.345402E+02
1.611900E+01  2.322180E+02
1.613800E+01  2.299996E+02
1.615700E+01  2.277891E+02
1.617500E+01  2.255786E+02
1.619400E+01  2.233682E+02
1.621300E+01  2.210699E+02
1.623200E+01  2.188754E+02
1.625000E+01  2.166889E+02
