# (E [MeV])  (Flux [1/MeV/cm^2/s]
8.557100E+02  8.170924E-04
8.566800E+02  8.150793E-04
8.576500E+02  8.130767E-04
8.586200E+02  8.110741E-04
8.595900E+02  8.090715E-04
8.605600E+02  8.070583E-04
8.615300E+02  8.050557E-04
8.625000E+02  8.030531E-04
8.634700E+02  8.010400E-04
8.644400E+02  7.990374E-04
8.654100E+02  7.970348E-04
8.663800E+02  7.950217E-04
8.673400E+02  7.930191E-04
8.683100E+02  7.910165E-04
8.692800E+02  7.890033E-04
8.702500E+02  7.870007E-04
8.712200E+02  7.849981E-04
8.721900E+02  7.829850E-04
8.731600E+02  7.809824E-04
8.741300E+02  7.789798E-04
8.751000E+02  7.769666E-04
8.760700E+02  7.749640E-04
8.770400E+02  7.729614E-04
8.780100E+02  7.709483E-04
8.789800E+02  7.689457E-04
8.799500E+02  7.669431E-04
8.809200E+02  7.649300E-04
8.818900E+02  7.629274E-04
8.828600E+02  7.609248E-04
8.838300E+02  7.589116E-04
8.848000E+02  7.569090E-04
8.857700E+02  7.549064E-04
8.867400E+02  7.528933E-04
8.877000E+02  7.508907E-04
8.886700E+02  7.488881E-04
8.896400E+02  7.468749E-04
8.906100E+02  7.448723E-04
8.915800E+02  7.428697E-04
8.925500E+02  7.408566E-04
8.935200E+02  7.388540E-04
8.944900E+02  7.368409E-04
8.954600E+02  7.348383E-04
8.964300E+02  7.328357E-04
8.974000E+02  7.308331E-04
8.983700E+02  7.288199E-04
8.993400E+02  7.268173E-04
9.003100E+02  7.248147E-04
9.012800E+02  7.228121E-04
9.022500E+02  7.207990E-04
9.032200E+02  7.187964E-04
9.041900E+02  7.167938E-04
9.051600E+02  7.147912E-04
9.061300E+02  7.127886E-04
9.071000E+02  7.107754E-04
9.080700E+02  7.087728E-04
9.090300E+02  7.067702E-04
9.100000E+02  7.047676E-04
9.109700E+02  7.027545E-04
9.119400E+02  7.007519E-04
9.129100E+02  6.987493E-04
9.138800E+02  6.967467E-04
9.148500E+02  6.947336E-04
9.158200E+02  6.927310E-04
9.167900E+02  6.907284E-04
9.177600E+02  6.887258E-04
9.187300E+02  6.867126E-04
9.197000E+02  6.847100E-04
9.206700E+02  6.827074E-04
9.216400E+02  6.807048E-04
9.226100E+02  6.786917E-04
9.235800E+02  6.766891E-04
9.245500E+02  6.746865E-04
9.255200E+02  6.726839E-04
9.264900E+02  6.706707E-04
9.274600E+02  6.686681E-04
9.284300E+02  6.666655E-04
9.294000E+02  6.641465E-04
9.303600E+02  6.609845E-04
9.313300E+02  6.578119E-04
9.323000E+02  6.546394E-04
9.332700E+02  6.514774E-04
9.342400E+02  6.483049E-04
9.352100E+02  6.451323E-04
9.361800E+02  6.419703E-04
9.371500E+02  6.387978E-04
9.381200E+02  6.356358E-04
9.390900E+02  6.324632E-04
9.400600E+02  6.292907E-04
9.410300E+02  6.261287E-04
9.420000E+02  6.229562E-04
9.429700E+02  6.197836E-04
9.439400E+02  6.166216E-04
9.449100E+02  6.134491E-04
9.458800E+02  6.102871E-04
9.468500E+02  6.022240E-04
9.478200E+02  5.912308E-04
9.487900E+02  5.802481E-04
9.497600E+02  5.692654E-04
9.507200E+02  5.582827E-04
9.516900E+02  5.472895E-04
9.526600E+02  5.363068E-04
9.536300E+02  5.253241E-04
9.546000E+02  5.143309E-04
9.555700E+02  5.033482E-04
9.565400E+02  4.923656E-04
9.575100E+02  4.813829E-04
9.584800E+02  4.703897E-04
9.594500E+02  4.594070E-04
9.604200E+02  4.484243E-04
9.613900E+02  4.374311E-04
9.623600E+02  4.264484E-04
9.633300E+02  4.154657E-04
9.643000E+02  4.044830E-04
9.652700E+02  3.935004E-04
9.662400E+02  3.825177E-04
9.672100E+02  3.715350E-04
9.681800E+02  3.605418E-04
9.691500E+02  3.495591E-04
9.701200E+02  3.385764E-04
9.710900E+02  3.275937E-04
9.720500E+02  3.166111E-04
9.730200E+02  3.056284E-04
9.739900E+02  2.946457E-04
9.749600E+02  2.836630E-04
9.759300E+02  2.726803E-04
9.769000E+02  2.616977E-04
9.778700E+02  2.507150E-04
9.788400E+02  2.397323E-04
9.798100E+02  2.287496E-04
9.807800E+02  2.177669E-04
9.817500E+02  2.067843E-04
